block_temp,block_rain,block_humidity,elevation,dist_to_water,land_cover,correction_delta
31.48,1.87,77.59,390.9,43600.3,plantation_rubber_tea_spices,-2.8099999999999987
29.98,0.83,75.64,458.5,55850.7,plantation_rubber_tea_spices,-0.879999999999999
30.06,0.72,75.65,805.9,80983.5,plantation_rubber_tea_spices,-2.6499999999999986
32.21,1.75,79.7,149.3,38303.4,mixed_agroforestry,-5.060000000000002
32.5,2.58,81.19,102.4,41085.1,mixed_agroforestry,-4.16
32.21,0.09,78.12,133.9,26892.7,mixed_agroforestry,-3.4800000000000004
32.48,0.56,79.75,56.2,22651.4,mixed_agroforestry,-3.0399999999999956
32.35,0.35,78.98,143.4,17700.5,mixed_agroforestry,-3.8200000000000003
32.27,0.19,78.46,115.9,21778.8,mixed_agroforestry,-4.150000000000002
32.04,2.0,79.27,227.1,38332.8,mixed_agroforestry,-4.399999999999999
32.9,3.84,83.58,112.7,46637.8,mixed_agroforestry,-3.5
31.64,4.51,85.35,180.8,48227.2,mixed_agroforestry,-2.1099999999999994
32.71,4.36,85.5,183.5,51439.9,mixed_agroforestry,-2.580000000000002
33.13,4.64,85.11,91.9,43011.8,mixed_agroforestry,-2.0600000000000023
30.03,5.51,83.96,60.2,25378.5,mixed_agroforestry,-2.460000000000001
30.32,6.06,82.52,9.4,21573.4,mixed_agroforestry,-0.879999999999999
31.05,7.3,83.63,14.6,27926.2,mixed_agroforestry,-2.039999999999999
33.39,0.18,71.16,5.7,31535.2,mixed_agroforestry,-0.8699999999999974
31.58,3.18,77.29,14.2,28012.1,mixed_agroforestry,0.5799999999999983
33.15,0.67,72.28,1.5,39598.1,mixed_agroforestry,-1.019999999999996
33.34,0.29,71.22,24.1,37515.9,mixed_agroforestry,-1.8300000000000018
32.56,1.3,73.6,1.5,32411.1,mixed_agroforestry,0.4899999999999949
28.38,3.25,84.16,93.1,23902.6,mixed_agroforestry,0.8800000000000026
30.03,6.03,83.83,15.0,20764.6,mixed_agroforestry,0.5999999999999979
27.56,2.53,83.93,42.1,15841.9,mixed_agroforestry,2.460000000000001
27.72,2.9,84.28,78.6,20909.4,mixed_agroforestry,1.4500000000000028
27.63,3.62,84.82,61.0,16569.3,mixed_agroforestry,2.41
28.04,2.89,84.42,87.9,26359.2,mixed_agroforestry,1.5500000000000007
27.83,3.04,84.01,43.3,18477.1,mixed_agroforestry,0.5
27.71,2.91,84.27,75.5,19824.1,mixed_agroforestry,0.2799999999999976
27.77,3.54,84.55,40.3,28259.0,mixed_agroforestry,1.2899999999999991
28.16,3.35,83.6,7.1,13190.3,mixed_agroforestry,2.2399999999999984
28.37,3.14,84.81,263.8,47920.6,mixed_agroforestry,0.7399999999999984
27.99,2.94,84.61,123.7,29165.1,mixed_agroforestry,1.3200000000000003
27.68,3.42,84.65,81.9,18191.4,mixed_agroforestry,1.2899999999999991
28.84,3.3,84.89,207.5,46859.5,mixed_agroforestry,0.6600000000000001
32.18,0.0,74.32,9.6,30373.0,mixed_agroforestry,-0.28000000000000114
32.21,0.0,74.54,12.3,14445.9,mixed_agroforestry,0.07000000000000028
32.02,0.0,73.33,27.9,28214.9,mixed_agroforestry,0.11999999999999744
32.11,0.0,74.2,25.7,37091.1,mixed_agroforestry,-0.39000000000000057
32.14,0.0,73.61,1.5,18918.8,mixed_agroforestry,-0.7600000000000016
32.07,0.15,76.02,9.4,29436.5,mixed_agroforestry,-1.4699999999999989
31.73,0.56,76.54,7.6,34016.1,mixed_agroforestry,-0.9200000000000017
31.8,0.54,76.29,12.6,34694.1,mixed_agroforestry,0.4700000000000024
31.91,0.29,76.45,5.8,45839.5,mixed_agroforestry,-2.6400000000000006
31.64,0.0,70.08,14.2,25223.4,mixed_agroforestry,-1.0399999999999991
31.45,0.0,69.48,1.5,28457.0,mixed_agroforestry,-1.2799999999999976
31.64,0.0,69.82,1.5,16520.4,mixed_agroforestry,-1.740000000000002
31.69,0.0,69.95,1.5,14929.2,mixed_agroforestry,1.0800000000000018
32.56,0.0,72.38,20.6,7096.8,coastal_urban,-0.030000000000001137
32.6,0.0,72.52,4.4,8381.9,mixed_agroforestry,-0.3299999999999983
27.79,0.0,96.33,1300.4,31755.9,evergreen_forest,-6.460000000000001
27.76,0.0,97.17,895.4,8436.4,plantation_rubber_tea_spices,-6.580000000000002
27.71,0.0,96.94,1204.7,27445.0,evergreen_forest,-6.630000000000003
27.77,0.0,96.51,884.3,22472.5,plantation_rubber_tea_spices,-6.440000000000001
27.82,0.0,96.13,1385.2,33900.6,evergreen_forest,-6.260000000000002
27.71,0.0,97.41,946.4,5643.6,plantation_rubber_tea_spices,-7.490000000000002
28.1,0.0,97.95,1557.2,29540.6,evergreen_forest,-8.260000000000002
28.1,0.0,97.98,1427.8,24865.8,evergreen_forest,-7.440000000000001
28.05,0.0,97.55,1884.2,49583.4,evergreen_forest,-8.71
28.04,0.0,97.66,1220.3,26088.5,evergreen_forest,-6.809999999999999
28.09,0.0,97.94,1432.1,22708.9,evergreen_forest,-5.859999999999999
28.1,0.0,92.48,951.2,34828.6,plantation_rubber_tea_spices,-6.59
28.01,0.0,92.74,877.6,33105.8,plantation_rubber_tea_spices,-5.670000000000002
28.02,0.0,94.66,688.5,20636.6,plantation_rubber_tea_spices,-5.699999999999999
28.02,0.0,94.96,750.7,21967.3,plantation_rubber_tea_spices,-5.77
28.37,0.0,89.02,1010.0,38454.1,plantation_rubber_tea_spices,-5.140000000000001
28.1,0.0,91.96,1305.1,51304.9,evergreen_forest,-5.690000000000001
28.13,0.0,91.38,1277.5,52848.6,evergreen_forest,-6.989999999999998
28.12,0.0,91.48,1066.8,41253.5,plantation_rubber_tea_spices,-5.290000000000003
27.93,0.0,94.61,175.7,27246.3,mixed_agroforestry,-3.4400000000000013
27.99,0.02,94.07,175.1,16149.2,mixed_agroforestry,-4.979999999999997
27.92,0.06,94.4,163.5,1360.9,mixed_agroforestry,-4.030000000000001
27.99,0.02,94.13,240.1,20016.1,mixed_agroforestry,-4.279999999999998
27.84,0.0,95.41,288.7,23950.8,mixed_agroforestry,-4.530000000000001
27.75,0.0,96.39,352.5,19497.4,plantation_rubber_tea_spices,-4.530000000000001
27.92,0.06,94.42,138.1,6743.7,mixed_agroforestry,-4.830000000000002
27.65,0.0,96.54,588.9,13996.2,plantation_rubber_tea_spices,-5.32
27.5,0.06,97.16,548.6,6048.6,plantation_rubber_tea_spices,-6.059999999999999
27.37,0.12,97.0,535.8,10581.8,plantation_rubber_tea_spices,-4.82
27.17,0.08,96.89,646.6,12551.3,plantation_rubber_tea_spices,-4.780000000000001
27.65,0.0,97.3,537.4,8098.1,plantation_rubber_tea_spices,-5.719999999999999
27.06,0.07,96.67,798.6,22450.1,plantation_rubber_tea_spices,-5.739999999999998
27.09,0.18,96.53,739.7,21622.1,plantation_rubber_tea_spices,-5.68
27.42,0.0,95.58,842.4,23767.0,plantation_rubber_tea_spices,-6.890000000000001
27.04,0.07,96.64,766.8,20906.3,plantation_rubber_tea_spices,-5.719999999999999
27.07,0.08,96.83,749.4,19370.7,plantation_rubber_tea_spices,-5.580000000000002
26.98,0.0,96.75,694.1,13258.0,plantation_rubber_tea_spices,-3.990000000000002
27.64,0.0,96.77,571.8,12437.0,plantation_rubber_tea_spices,-5.960000000000001
27.52,0.0,95.33,820.4,22861.7,plantation_rubber_tea_spices,-6.440000000000001
27.03,0.92,96.74,1060.9,28261.5,plantation_rubber_tea_spices,-6.09
27.07,0.82,96.42,458.0,25366.2,plantation_rubber_tea_spices,-5.27
26.78,0.55,93.73,1256.9,20852.6,evergreen_forest,-5.330000000000002
27.09,0.7,96.68,579.5,27079.2,plantation_rubber_tea_spices,-6.16
19.58,30.51,97.11,2234.1,34202.4,evergreen_forest,1.6400000000000006
20.23,28.24,96.71,1910.4,39866.6,evergreen_forest,1.3399999999999999
18.98,35.56,97.91,2037.1,27757.2,evergreen_forest,3.8000000000000007
27.46,0.05,93.91,539.4,24074.4,plantation_rubber_tea_spices,-4.560000000000002
27.28,0.39,93.56,489.2,33715.0,plantation_rubber_tea_spices,-4.880000000000003
27.39,0.19,94.05,456.3,31639.7,plantation_rubber_tea_spices,-5.010000000000002
27.27,0.38,92.82,503.4,35772.7,plantation_rubber_tea_spices,-5.940000000000001
26.89,2.11,89.8,1358.2,24271.4,evergreen_forest,-5.629999999999999
26.28,0.38,92.79,1419.7,13626.0,evergreen_forest,-4.390000000000001
26.42,0.31,91.99,1428.6,12880.4,evergreen_forest,-5.370000000000001
22.1,3.91,93.25,1780.3,20398.0,evergreen_forest,-2.770000000000003
20.67,18.06,95.17,2032.8,16293.7,evergreen_forest,-0.21000000000000085
21.23,3.98,93.24,2260.1,28316.6,evergreen_forest,-2.9499999999999993
21.25,1.07,92.85,2088.5,24453.2,evergreen_forest,-1.3399999999999999
27.67,0.0,93.8,288.9,12765.4,mixed_agroforestry,-5.110000000000003
27.64,0.0,95.52,235.7,13937.1,mixed_agroforestry,-4.41
27.65,0.0,94.6,301.3,9540.4,mixed_agroforestry,-4.359999999999999
27.66,0.0,95.42,156.7,11250.1,mixed_agroforestry,-3.370000000000001
27.66,0.0,94.6,290.5,11215.4,mixed_agroforestry,-5.080000000000002
27.66,0.0,94.99,126.7,11417.6,mixed_agroforestry,-3.8200000000000003
27.55,0.0,96.69,414.2,12217.9,plantation_rubber_tea_spices,-4.48
27.63,0.0,95.27,344.1,9701.3,mixed_agroforestry,-5.390000000000001
27.49,0.1,96.04,334.6,24472.9,mixed_agroforestry,-4.75
26.62,3.72,94.43,607.0,16070.7,plantation_rubber_tea_spices,-4.990000000000002
27.69,0.0,92.28,133.7,29534.2,mixed_agroforestry,-3.860000000000003
27.52,0.0,90.44,129.9,36513.0,mixed_agroforestry,-3.9899999999999984
27.71,0.0,91.96,243.1,19910.6,mixed_agroforestry,-4.490000000000002
26.86,0.83,92.84,208.6,10979.1,mixed_agroforestry,-4.759999999999998
26.89,0.97,93.07,202.3,9620.2,mixed_agroforestry,-3.460000000000001
27.11,0.16,89.23,139.1,4468.1,mixed_agroforestry,-2.879999999999999
26.99,0.0,90.03,211.8,19443.2,mixed_agroforestry,-4.559999999999999
27.04,1.42,93.13,85.4,10060.3,mixed_agroforestry,-3.379999999999999
25.7,0.0,93.65,533.6,42588.1,plantation_rubber_tea_spices,-5.27
25.6,0.0,93.6,569.3,45570.8,plantation_rubber_tea_spices,-5.68
25.64,0.0,93.65,492.2,40324.3,plantation_rubber_tea_spices,-5.300000000000001
26.33,0.72,96.58,232.0,34351.4,mixed_agroforestry,-3.669999999999998
23.72,0.17,95.65,471.9,48468.5,plantation_rubber_tea_spices,-2.3699999999999974
21.63,0.01,95.21,574.4,61620.2,plantation_rubber_tea_spices,-0.9299999999999997
22.96,0.13,95.21,664.8,60922.4,plantation_rubber_tea_spices,-2.8500000000000014
25.44,0.2,96.35,390.9,43600.3,plantation_rubber_tea_spices,-4.68
23.07,0.0,95.18,458.5,55850.7,plantation_rubber_tea_spices,-1.8399999999999999
23.01,0.0,94.87,805.9,80983.5,plantation_rubber_tea_spices,-2.990000000000002
26.45,1.83,95.74,149.3,38303.4,mixed_agroforestry,-4.789999999999999
26.7,3.56,95.1,102.4,41085.1,mixed_agroforestry,-3.7399999999999984
27.23,3.78,97.85,133.9,26892.7,mixed_agroforestry,-3.379999999999999
27.1,2.9,96.32,56.2,22651.4,mixed_agroforestry,-2.7200000000000024
27.16,3.26,97.04,143.4,17700.5,mixed_agroforestry,-4.059999999999999
27.2,3.59,97.54,115.9,21778.8,mixed_agroforestry,-4.259999999999998
26.26,1.23,96.0,227.1,38332.8,mixed_agroforestry,-3.0500000000000007
26.37,2.0,92.53,112.7,46637.8,mixed_agroforestry,-3.3800000000000026
24.96,2.17,92.66,180.8,48227.2,mixed_agroforestry,-2.41
25.69,0.37,90.98,183.5,51439.9,mixed_agroforestry,-2.3900000000000006
26.19,1.55,90.98,91.9,43011.8,mixed_agroforestry,-2.900000000000002
24.48,10.91,96.91,60.2,25378.5,mixed_agroforestry,-2.219999999999999
24.96,13.98,96.66,9.4,21573.4,mixed_agroforestry,-0.370000000000001
25.78,16.77,97.11,14.6,27926.2,mixed_agroforestry,-2.2900000000000027
26.06,0.49,91.26,5.7,31535.2,mixed_agroforestry,-0.29999999999999716
25.24,6.83,93.57,14.2,28012.1,mixed_agroforestry,-1.0699999999999967
26.1,1.79,92.25,1.5,39598.1,mixed_agroforestry,-0.4800000000000004
25.98,0.57,90.94,24.1,37515.9,mixed_agroforestry,-2.379999999999999
25.57,2.54,91.8,1.5,32411.1,mixed_agroforestry,0.509999999999998
22.66,4.38,97.32,93.1,23902.6,mixed_agroforestry,1.1600000000000001
24.65,12.72,96.54,15.0,20764.6,mixed_agroforestry,-0.35999999999999943
21.96,3.79,97.95,42.1,15841.9,mixed_agroforestry,2.1199999999999974
22.04,2.72,97.31,78.6,20909.4,mixed_agroforestry,0.7300000000000004
21.93,1.62,93.12,61.0,16569.3,mixed_agroforestry,2.8000000000000007
22.23,2.1,96.84,87.9,26359.2,mixed_agroforestry,1.4100000000000001
22.25,4.56,97.52,43.3,18477.1,mixed_agroforestry,0.9400000000000013
22.04,2.81,97.18,75.5,19824.1,mixed_agroforestry,-0.4399999999999977
22.02,0.42,91.63,40.3,28259.0,mixed_agroforestry,1.7199999999999989
22.31,0.48,91.05,7.1,13190.3,mixed_agroforestry,2.1900000000000013
22.4,0.6,96.39,263.8,47920.6,mixed_agroforestry,0.7300000000000004
22.14,1.05,97.14,123.7,29165.1,mixed_agroforestry,2.009999999999998
21.99,1.99,94.51,81.9,18191.4,mixed_agroforestry,1.5100000000000016
22.76,0.73,95.66,207.5,46859.5,mixed_agroforestry,1.2999999999999972
26.36,0.81,97.69,9.6,30373.0,mixed_agroforestry,-0.2699999999999996
26.46,1.05,97.92,12.3,14445.9,mixed_agroforestry,-0.3100000000000023
26.36,0.74,97.98,27.9,28214.9,mixed_agroforestry,0.40000000000000213
26.34,0.64,97.93,25.7,37091.1,mixed_agroforestry,-1.1900000000000013
26.34,0.77,97.5,1.5,18918.8,mixed_agroforestry,0.05999999999999872
25.99,0.23,97.14,9.4,29436.5,mixed_agroforestry,-1.389999999999997
25.5,0.08,95.5,7.6,34016.1,mixed_agroforestry,-0.6700000000000017
25.52,0.09,95.29,12.6,34694.1,mixed_agroforestry,0.3000000000000007
25.81,0.14,96.8,5.8,45839.5,mixed_agroforestry,-1.759999999999998
26.19,0.08,97.99,14.2,25223.4,mixed_agroforestry,-0.8200000000000003
26.09,0.08,97.99,1.5,28457.0,mixed_agroforestry,-0.5700000000000003
26.2,0.03,98.0,1.5,16520.4,mixed_agroforestry,-0.9499999999999993
26.23,0.03,98.0,1.5,14929.2,mixed_agroforestry,0.6799999999999997
26.75,0.02,98.0,20.6,7096.8,coastal_urban,0.1999999999999993
26.77,0.02,98.0,4.4,8381.9,mixed_agroforestry,0.46000000000000085
28.72,1.07,87.11,1300.4,31755.9,evergreen_forest,-6.5
29.01,0.72,86.35,895.4,8436.4,plantation_rubber_tea_spices,-5.990000000000002
28.85,0.72,86.22,1204.7,27445.0,evergreen_forest,-6.330000000000002
28.74,1.31,87.33,884.3,22472.5,plantation_rubber_tea_spices,-5.809999999999999
28.69,1.17,87.42,1385.2,33900.6,evergreen_forest,-4.990000000000002
29.03,0.49,85.79,946.4,5643.6,plantation_rubber_tea_spices,-7.350000000000001
30.04,0.04,86.83,1557.2,29540.6,evergreen_forest,-7.619999999999997
30.07,0.02,86.82,1427.8,24865.8,evergreen_forest,-7.559999999999999
29.76,0.35,87.1,1884.2,49583.4,evergreen_forest,-7.700000000000003
29.79,0.28,86.93,1220.3,26088.5,evergreen_forest,-6.129999999999999
30.02,0.05,86.81,1432.1,22708.9,evergreen_forest,-6.079999999999998
27.58,3.51,92.94,951.2,34828.6,plantation_rubber_tea_spices,-5.93
27.52,3.37,94.41,877.6,33105.8,plantation_rubber_tea_spices,-6.030000000000001
27.84,7.2,97.23,688.5,20636.6,plantation_rubber_tea_spices,-5.829999999999998
27.88,8.07,97.82,750.7,21967.3,plantation_rubber_tea_spices,-6.419999999999998
27.01,1.75,91.92,1010.0,38454.1,plantation_rubber_tea_spices,-5.440000000000001
27.5,2.55,92.02,1305.1,51304.9,evergreen_forest,-6.199999999999999
27.33,2.56,93.4,1277.5,52848.6,evergreen_forest,-6.549999999999997
27.34,2.63,93.48,1066.8,41253.5,plantation_rubber_tea_spices,-6.460000000000001
29.24,0.47,89.25,175.7,27246.3,mixed_agroforestry,-3.9499999999999993
29.43,0.0,87.59,175.1,16149.2,mixed_agroforestry,-4.949999999999999
29.34,0.0,88.08,163.5,1360.9,mixed_agroforestry,-4.140000000000001
29.42,0.0,87.74,240.1,20016.1,mixed_agroforestry,-4.880000000000003
29.15,0.47,90.78,288.7,23950.8,mixed_agroforestry,-3.9899999999999984
29.04,0.57,92.72,352.5,19497.4,plantation_rubber_tea_spices,-4.289999999999999
29.33,0.0,88.12,138.1,6743.7,mixed_agroforestry,-5.009999999999998
28.54,1.13,94.63,588.9,13996.2,plantation_rubber_tea_spices,-4.960000000000001
28.7,0.0,93.65,548.6,6048.6,plantation_rubber_tea_spices,-5.309999999999999
28.4,0.0,93.37,535.8,10581.8,plantation_rubber_tea_spices,-4.43
27.83,0.0,94.02,646.6,12551.3,plantation_rubber_tea_spices,-4.149999999999999
28.98,0.3,94.18,537.4,8098.1,plantation_rubber_tea_spices,-5.57
27.46,0.05,94.43,798.6,22450.1,plantation_rubber_tea_spices,-6.57
27.76,0.17,94.11,739.7,21622.1,plantation_rubber_tea_spices,-6.550000000000001
27.62,1.28,94.73,842.4,23767.0,plantation_rubber_tea_spices,-6.260000000000002
27.52,0.08,94.54,766.8,20906.3,plantation_rubber_tea_spices,-6.309999999999999
27.58,0.0,94.2,749.4,19370.7,plantation_rubber_tea_spices,-5.469999999999999
27.26,0.03,94.85,694.1,13258.0,plantation_rubber_tea_spices,-3.900000000000002
28.66,0.84,94.53,571.8,12437.0,plantation_rubber_tea_spices,-6.420000000000002
27.7,1.66,94.75,820.4,22861.7,plantation_rubber_tea_spices,-5.829999999999998
28.29,0.35,90.92,1060.9,28261.5,plantation_rubber_tea_spices,-5.419999999999998
28.22,0.43,91.5,458.0,25366.2,plantation_rubber_tea_spices,-4.93
27.91,1.11,93.16,1256.9,20852.6,evergreen_forest,-5.219999999999999
28.28,0.31,91.82,579.5,27079.2,plantation_rubber_tea_spices,-5.560000000000002
20.78,25.46,97.24,2234.1,34202.4,evergreen_forest,1.9299999999999997
21.35,23.71,97.26,1910.4,39866.6,evergreen_forest,1.4199999999999982
20.14,29.57,97.94,2037.1,27757.2,evergreen_forest,3.5599999999999987
27.72,1.13,95.8,539.4,24074.4,plantation_rubber_tea_spices,-3.969999999999999
28.15,1.24,94.02,489.2,33715.0,plantation_rubber_tea_spices,-5.109999999999999
27.9,1.08,94.84,456.3,31639.7,plantation_rubber_tea_spices,-5.25
28.19,1.45,94.36,503.4,35772.7,plantation_rubber_tea_spices,-5.690000000000001
27.73,4.0,96.97,1358.2,24271.4,evergreen_forest,-5.260000000000002
27.41,1.24,93.76,1419.7,13626.0,evergreen_forest,-4.370000000000001
27.49,1.49,94.43,1428.6,12880.4,evergreen_forest,-6.079999999999998
23.83,3.45,92.33,1780.3,20398.0,evergreen_forest,-1.5399999999999991
22.15,15.18,94.94,2032.8,16293.7,evergreen_forest,1.0700000000000003
23.07,3.37,92.04,2260.1,28316.6,evergreen_forest,-2.75
23.18,0.92,91.39,2088.5,24453.2,evergreen_forest,-1.379999999999999
28.72,4.34,92.58,288.9,12765.4,mixed_agroforestry,-4.919999999999998
28.84,1.18,90.19,235.7,13937.1,mixed_agroforestry,-3.6999999999999993
28.71,2.85,91.75,301.3,9540.4,mixed_agroforestry,-4.690000000000001
29.02,1.46,89.57,156.7,11250.1,mixed_agroforestry,-3.6799999999999997
28.78,2.91,91.46,290.5,11215.4,mixed_agroforestry,-4.330000000000002
28.94,2.14,90.38,126.7,11417.6,mixed_agroforestry,-3.7200000000000024
27.52,0.61,94.88,414.2,12217.9,plantation_rubber_tea_spices,-5.050000000000001
28.63,1.73,91.36,344.1,9701.3,mixed_agroforestry,-6.279999999999998
27.91,0.44,93.52,334.6,24472.9,mixed_agroforestry,-5.460000000000001
27.07,4.04,95.39,607.0,16070.7,plantation_rubber_tea_spices,-6.02
28.68,7.94,94.29,133.7,29534.2,mixed_agroforestry,-3.8000000000000007
28.46,12.06,95.76,129.9,36513.0,mixed_agroforestry,-3.330000000000002
28.65,8.4,94.9,243.1,19910.6,mixed_agroforestry,-5.729999999999997
27.55,9.92,92.17,208.6,10979.1,mixed_agroforestry,-4.780000000000001
27.51,9.58,91.73,202.3,9620.2,mixed_agroforestry,-3.5
28.02,18.81,94.58,139.1,4468.1,mixed_agroforestry,-2.91
28.01,15.4,95.17,211.8,19443.2,mixed_agroforestry,-5.520000000000003
27.42,10.01,90.12,85.4,10060.3,mixed_agroforestry,-2.400000000000002
27.31,0.04,90.31,533.6,42588.1,plantation_rubber_tea_spices,-4.75
27.11,2.1,91.24,569.3,45570.8,plantation_rubber_tea_spices,-5.43
27.17,1.47,91.02,492.2,40324.3,plantation_rubber_tea_spices,-5.330000000000002
27.11,2.14,94.3,232.0,34351.4,mixed_agroforestry,-3.099999999999998
25.19,0.56,90.35,471.9,48468.5,plantation_rubber_tea_spices,-2.1400000000000006
23.49,0.02,87.06,574.4,61620.2,plantation_rubber_tea_spices,-0.5299999999999976
24.62,0.2,88.51,664.8,60922.4,plantation_rubber_tea_spices,-2.5500000000000007
26.56,1.27,94.28,390.9,43600.3,plantation_rubber_tea_spices,-3.509999999999998
24.77,1.09,90.04,458.5,55850.7,plantation_rubber_tea_spices,-1.6699999999999982
24.77,1.22,89.61,805.9,80983.5,plantation_rubber_tea_spices,-2.8200000000000003
26.98,3.48,89.45,149.3,38303.4,mixed_agroforestry,-5.449999999999999
27.44,5.48,89.58,102.4,41085.1,mixed_agroforestry,-4.84
26.56,0.27,81.69,133.9,26892.7,mixed_agroforestry,-3.5199999999999996
26.9,3.34,85.2,56.2,22651.4,mixed_agroforestry,-2.91
26.75,1.91,83.75,143.4,17700.5,mixed_agroforestry,-4.559999999999999
26.63,0.91,82.45,115.9,21778.8,mixed_agroforestry,-3.8200000000000003
26.99,2.95,91.83,227.1,38332.8,mixed_agroforestry,-4.189999999999998
27.97,9.54,94.31,112.7,46637.8,mixed_agroforestry,-2.8200000000000003
26.82,9.9,95.93,180.8,48227.2,mixed_agroforestry,-2.0199999999999996
27.72,11.77,96.64,183.5,51439.9,mixed_agroforestry,-2.759999999999998
28.3,12.12,96.6,91.9,43011.8,mixed_agroforestry,-2.150000000000002
26.24,6.72,94.7,60.2,25378.5,mixed_agroforestry,-1.25
27.07,7.04,94.92,9.4,21573.4,mixed_agroforestry,-0.8099999999999987
27.95,8.36,93.72,14.6,27926.2,mixed_agroforestry,-2.039999999999999
29.41,11.97,97.35,5.7,31535.2,mixed_agroforestry,-0.5
27.93,9.28,96.5,14.2,28012.1,mixed_agroforestry,-0.16999999999999815
29.24,10.72,96.39,1.5,39598.1,mixed_agroforestry,-0.16999999999999815
29.38,12.37,97.74,24.1,37515.9,mixed_agroforestry,-1.9699999999999989
28.68,11.1,97.46,1.5,32411.1,mixed_agroforestry,0.129999999999999
23.85,4.02,95.87,93.1,23902.6,mixed_agroforestry,0.7699999999999996
26.58,6.7,95.27,15.0,20764.6,mixed_agroforestry,-1.2999999999999972
23.11,3.17,97.9,42.1,15841.9,mixed_agroforestry,2.210000000000001
22.91,2.07,94.35,78.6,20909.4,mixed_agroforestry,1.5
23.1,1.15,96.18,61.0,16569.3,mixed_agroforestry,2.3299999999999983
23.16,2.76,94.59,87.9,26359.2,mixed_agroforestry,1.9499999999999993
23.43,3.17,96.77,43.3,18477.1,mixed_agroforestry,0.9400000000000013
22.95,2.14,94.74,75.5,19824.1,mixed_agroforestry,0.6900000000000013
